"","lon","lat","LINE"
"1560","-73.94478843164164","40.74625345859386","E-G-M"
"1561","-73.98251056020258","40.77357900581678","1-2"
"1562","-73.9816526947905","40.77901673141467","1-2-3"
"1563","-73.95539166762741","40.779643683503735","4-5-6-6 Express"
"1564","-73.9393175268754","40.848017217983","A"
"1565","-73.92683900164693","40.81065733148831","6-6 Express"
"1566","-73.92557299810954","40.810113332815774","6-6 Express"
"1567","-73.9252970004109","40.8102463332695","6-6 Express"
"1568","-73.92722599935773","40.81833933308004","2-4-5"
"1569","-73.92625007998518","40.827471470968874","4-B-D"
"1570","-73.92599700033783","40.8274713331246","4-B-D"
"1571","-73.92572599823906","40.827865332706935","4-B-D"
"1572","-73.9193909987934","40.8074953337854","6"
"1573","-73.91392999837062","40.80523833428022","6"
"1574","-73.9180639992153","40.816033333636746","2-5"
"1575","-73.91746800170685","40.816241334101306","2-5"
"1576","-73.92398699839622","40.8275503331009","4-B-D"
"1577","-73.90772000054301","40.80803033212124","6"
"1578","-73.90386899798753","40.81202733300209","6"
"1579","-73.92640901795453","40.82751029220506","4-B-D"
"1580","-73.90795299869077","40.81616333278806","2-5"
"1581","-73.90743599916684","40.81686233247222","2-5"
"1582","-73.90134799801389","40.81968433268772","2-5"
"1583","-73.89593699958287","40.81638633364616","6"
"1584","-73.89273100088229","40.824118331428956","2-5"
"1585","-73.89094699889012","40.82069433437888","6-6 Express"
"1586","-73.88607599846313","40.82737333294188","6"
"1587","-73.92145499993376","40.83570233302987","4"
"1588","-73.9212199996103","40.83561233281807","4"
"1589","-73.82692836913216","40.852904824343234","6-6 Express"
"1590","-73.91815499860593","40.83446633498496","B-D"
"1591","-73.9172449989942","40.834609332892356","B-D"
"1592","-73.91763499994137","40.840111333064435","4"
"1593","-73.91385699727871","40.83904633160064","B-D"
"1594","-73.91274299970033","40.83975133305376","B-D"
"1595","-73.91458099792271","40.844358332996364","4"
"1596","-73.9108440013464","40.84494733369094","B-D"
"1597","-73.90971199984506","40.84653033313226","B-D"
"1598","-73.89203600022533","40.83003333325338","2-5"
"1599","-73.90778199789266","40.85318133304478","4"
"1600","-73.9052929983964","40.849941332985644","B-D"
"1601","-73.9076540009435","40.85367033482182","4"
"1602","-73.90108399942913","40.85610133419054","B-D"
"1603","-73.90048100158154","40.85603433348347","B-D"
"1604","-73.9037339982719","40.85842933160931","4"
"1605","-73.89793999911296","40.86157433319252","B-D"
"1606","-73.90114399968711","40.86291633310376","4"
"1607","-73.90086299980952","40.862842334497735","4"
"1608","-73.89745800082736","40.8676163328944","4"
"1609","-73.89450599877445","40.866364332392735","B-D"
"1610","-73.8555467810509","40.858737573299095","5"
"1611","-73.89320399894011","40.86806333245821","B-D"
"1612","-73.88796400001112","40.83738933416898","2-5"
"1613","-73.88729399997827","40.83734633371284","2-5"
"1614","-73.87982199883649","40.84062833203079","2-5"
"1615","-73.87939699851013","40.8410783337105","2-5"
"1616","-73.86732799982445","40.831493333964744","6"
"1617","-73.86094800175746","40.83311333260539","6-6 Express"
"1618","-73.86841099968976","40.84909833256671","2-5"
"1619","-73.86751700090117","40.85641033363679","2-5"
"1620","-73.86021201040205","40.85456501762083","5"
"1621","-73.88778828067896","40.87219837483542","B-D"
"1622","-73.88745900030642","40.87213533258118","B-D"
"1623","-73.87933899853759","40.87489733330157","D"
"1624","-73.87746999732079","40.87407333333252","D"
"1625","-73.88513399789021","40.879210331344275","4"
"1626","-73.88415499794341","40.88004033366008","4"
"1627","-73.8842259990736","40.88030033181286","4"
"1628","-73.87837599741621","40.88681933386558","4"
"1629","-73.86719699925362","40.86533933246666","2-5"
"1630","-73.86610919439691","40.87776958111638","2-5"
"1631","-73.86270899771561","40.88348733460792","2-5"
"1632","-73.83771087808391","40.87928660029306","5"
"1633","-73.8605660010165","40.887908333320894","2-5"
"1634","-73.84662700075899","40.83666833262777","6-6 Express"
"1635","-73.83653099801505","40.84355633262351","6-6 Express"
"1636","-73.83255399949579","40.84697933236776","6-6 Express"
"1637","-73.82718720545292","40.85295707080596","6-6 Express"
"1638","-73.85746199911178","40.89354733352058","2-5"
"1639","-73.85435999946249","40.898616334230994","2-5"
"1640","-73.85014699902815","40.9035123334235","2"
"1641","-73.91759411942083","40.81624366937213","2-5"
"1642","-73.89672608603848","40.82237793039937","2-5"
"1643","-73.89664363594835","40.82233416582859","2-5"
"1644","-73.87348901974394","40.84119809733293","2-5"
"1645","-73.92645552204355","40.82743825895823","4-B-D"
"1646","-73.89211899984892","40.747209332091195","7-E-F-M-R"
"1647","-73.89146299857576","40.746592332557285","7-E-F-M-R"
"1648","-73.87709600009575","40.73603733188685","E-M-R"
"1649","-73.87741199730787","40.73747633248644","E-M-R"
"1650","-73.99010827334446","40.693826984523206","2-3-4-5-N-R"
"1651","-73.98734288418639","40.693036128714716","A-C-F"
"1652","-73.98723440591824","40.69228481925448","A-C-F"
"1653","-73.98124736241212","40.68986946072457","B-D-N-Q-R"
"1654","-73.97852154990615","40.683741275238184","2-3-4-5-B-D-N-Q-R"
"1655","-73.97092692953484","40.67518096406151","2-3-4"
"1656","-73.97103425191729","40.67514328325938","2-3-4"
"1657","-73.98051742063143","40.68811143322783","2-3-4-5"
"1658","-73.98028292240747","40.68808293545675","2-3-4-5"
"1659","-73.95393799925829","40.74281733397899","7-7 Express"
"1660","-73.9528019983048","40.7426083333093","7-7 Express"
"1661","-73.94811045663015","40.74240520175774","7-7 Express"
"1662","-73.94819531456126","40.74242212609006","7-7 Express"
"1663","-73.94840199846944","40.744522332650966","G"
"1664","-73.94398500073271","40.746224332560026","E-G-M"
"1665","-73.94463199875699","40.747712332448835","E-G-M"
"1666","-73.93178100034586","40.744777333972536","7"
"1667","-73.93094299939568","40.744496332021434","7"
"1668","-73.93824399806338","40.74846633356033","E-M-R"
"1669","-73.93619799845439","40.749857332842915","E-M-R"
"1670","-73.93291799941309","40.75291533428534","N-Q"
"1671","-73.929743999255","40.7563843337217","N-Q"
"1672","-73.92563799875568","40.761880333369895","N-Q"
"1673","-73.92534899918384","40.762217332733485","N-Q"
"1674","-73.92410700102185","40.74370033471049","7"
"1675","-73.91885300000746","40.743291332584846","7"
"1676","-73.91849999895251","40.743249333649","7"
"1677","-73.9130551101372","40.743830466766475","7"
"1678","-73.92064799823343","40.75668933194708","E-M-R"
"1679","-73.91437799855231","40.756637333639084","E-M-R"
"1680","-73.9032335585079","40.74569239136437","7-7 Express"
"1681","-73.89640700007016","40.74615233462833","7"
"1682","-73.8974580005868","40.74913833376341","E-M-R"
"1683","-73.92162799900404","40.7667663349356","N-Q"
"1684","-73.9213769984139","40.767090334800855","N-Q"
"1685","-73.91776399785033","40.770155332004464","N-Q"
"1686","-73.912350000618","40.77492833339587","N-Q"
"1687","-73.91184799888026","40.77504633376115","N-Q"
"1688","-73.95350499931078","40.75901633216777","F"
"1689","-73.98201499995785","40.77366933250349","1-2"
"1690","-73.9819070002298","40.77860133403131","1-2-3"
"1691","-73.97624699863938","40.77621733447502","A-C-B"
"1692","-73.9799089989676","40.78363233290154","1-2"
"1693","-73.976858000533","40.788357331676785","1-2"
"1694","-73.97617699894985","40.78829133418865","1-2"
"1695","-73.96431900007452","40.76778133324336","4-6-6 Express"
"1696","-73.95973399981504","40.77352633305506","4-6-6 Express"
"1697","-73.95957799987312","40.77360333357557","4-6-6 Express"
"1698","-73.98205318484275","40.773451958007854","1-2"
"1699","-73.9731559997685","40.78038233408647","A-C-B"
"1700","-73.96956700055648","40.78520633446473","A-C-B"
"1701","-73.96901699975585","40.78610433314997","A-C-B"
"1702","-73.97304599950807","40.7932723337313","1-2-3"
"1703","-73.97263199882374","40.793182332511186","1-2-3"
"1704","-73.97206100116618","40.79459733385399","1-2-3"
"1705","-73.97170299776462","40.79444933284956","1-2-3"
"1706","-73.96428699891055","40.79259833359212","A-C-B"
"1707","-73.9683140016737","40.79914233193003","1"
"1708","-73.96808200028603","40.7995863327949","1"
"1709","-73.96642200050573","40.80425733256219","1"
"1710","-73.95885899789013","40.800001332990554","A-C-B"
"1711","-73.96396799871357","40.80754433228675","1"
"1712","-73.96359199976429","40.808106334473216","1"
"1713","-73.95882599956231","40.815307334631164","1"
"1714","-73.95586799732429","40.779468332002175","4-5-6-6 Express"
"1715","-73.99345200204444","40.718155333363825","B-D"
"1716","-73.95547899854591","40.779325332818615","4-5-6-6 Express"
"1717","-73.94767299859281","40.79019333244498","4-6-6 Express"
"1718","-73.94451499884998","40.79493733181445","4-6-6 Express"
"1719","-73.9442020005638","40.794799332824326","4-6-6 Express"
"1720","-73.95261599939234","40.79850033386312","2-3"
"1721","-73.94972999944612","40.802217333048404","2-3"
"1722","-73.95546700119804","40.80455833236635","A-C-B"
"1723","-73.95255899973411","40.81058533302463","A-C-B-D"
"1724","-73.95193699910537","40.811299334201415","A-C-B-D"
"1725","-73.95135399880752","40.81186133233374","A-C-B-D"
"1726","-73.94573199883703","40.807692333143805","2-3"
"1727","-73.94553199923978","40.80797233311219","2-3"
"1728","-73.95384799828025","40.82142233238114","1"
"1729","-73.9505249995383","40.8266483334582","1"
"1730","-73.9479340023147","40.81688333183205","A-C-B"
"1731","-73.94753099906805","40.81855133211948","A-C-B"
"1732","-73.9450099990199","40.82393633128669","A-C-B-D"
"1733","-73.94471699918245","40.82381633235933","A-C-B-D"
"1734","-73.94357899864899","40.82541133474865","A-C-B-D"
"1735","-73.93740299898839","40.80458133342377","4-5-6-6 Express"
"1736","-73.94081100176864","40.81391933279609","2-3"
"1737","-73.93649600025383","40.82034533241324","3"
"1738","-73.93594400006417","40.82059233245899","3"
"1739","-73.94509800023525","40.83423833241827","1"
"1740","-73.94110499880335","40.83092733387448","A-C"
"1741","-73.94115000156698","40.83099033384016","A-C"
"1742","-73.94459400002958","40.83388333467722","1"
"1743","-73.9367510004251","40.83010633203928","B-D"
"1744","-73.93925199746056","40.840741331492616","1-A-C"
"1745","-73.9390849997615","40.84175833459536","1-A-C"
"1746","-73.93954676818565","40.84810440848736","A"
"1747","-73.93967900093075","40.847944332273165","A"
"1748","-73.93846899921988","40.85085833121164","A"
"1749","-73.93814899890613","40.850753332348496","A"
"1750","-73.98424899827421","40.7550083329356","7-7 Express-B-D-F-M"
"1751","-73.98298399934814","40.754213332202916","7-7 Express-B-D-F-M"
"1752","-73.98905299838431","40.7585673324863","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1753","-73.98767900144675","40.7555543319792","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1754","-73.98719999903548","40.75533433429685","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1755","-73.98692400125954","40.76174133275635","A-C-E"
"1756","-73.98287073189806","40.754175031188474","7-7 Express-B-D-F-M"
"1757","-74.00516300079798","40.71187733451389","4-5-6-6 Express-J-Z"
"1758","-73.98207899905887","40.758024333456916","B-D-F-M"
"1759","-73.98470999787365","40.75939633256781","N-Q-R"
"1760","-73.98541200068655","40.762900332606826","A-C-E"
"1761","-73.98385299967322","40.76128233198021","1-2"
"1762","-73.9827027640166","40.76315889982858","B-D-E"
"1763","-73.97979799968525","40.75284633395023","4-5-6-6 Express-7-7 Express-S"
"1764","-73.98335670250584","40.761212306802214","1-2"
"1765","-73.97775348819123","40.75165313669572","4-5-6-6 Express-7-7 Express-S"
"1766","-73.981734998928","40.75786233468617","B-D-F-M"
"1767","-73.98115800013036","40.758486332580475","B-D-F-M"
"1768","-73.98135199885604","40.758977333234625","B-D-F-M"
"1769","-73.98070599916036","40.759896331730474","B-D-F-M"
"1770","-73.98167299798705","40.76280233349788","B-D-E"
"1771","-73.97556200125584","40.76037333347752","E-M"
"1772","-73.9720840010781","40.75710333331311","4-6-6 Express-E-M"
"1773","-73.97195900161827","40.75727033406708","4-6-6 Express-E-M"
"1774","-73.97170900007868","40.757117332797556","4-6-6 Express-E-M"
"1775","-73.9691779995737","40.75772233403738","4-6-6 Express-E-M"
"1776","-73.96840800028984","40.762245334656505","4-5-6-6 Express-N-Q-R"
"1777","-73.96755499872087","40.76286033398657","4-5-6-6 Express-N-Q-R"
"1778","-73.96611400077106","40.761968333589955","4-5-6-6 Express-N-Q-R"
"1779","-73.98258900021715","40.76673333194483","1-2-A-C-B-D"
"1780","-73.98252599785575","40.76767733217633","1-2-A-C-B-D"
"1781","-73.98072099945543","40.76419033341419","N-Q-R"
"1782","-73.98006299822175","40.7652963339749","N-Q-R"
"1783","-73.8304204896904","40.66055013314586","A"
"1784","-73.81596847576034","40.60793799193963","A-S"
"1785","-73.97978700191734","40.76564833384591","N-Q-R"
"1786","-73.981183998076","40.76864933300058","1-2-A-C-B-D"
"1787","-73.9774419984102","40.76421033233303","F"
"1788","-73.97723753120343","40.763989564983646","F"
"1789","-73.97686000067095","40.76450633337225","F"
"1790","-73.97229799926235","40.76470833364834","N-Q-R"
"1791","-73.97222200106356","40.76480833380367","N-Q-R"
"1792","-73.96646399994822","40.76485733235554","F"
"1793","-74.00430199962304","40.71222833376734","4-5-6-6 Express-J-Z"
"1794","-73.99035199922022","40.714194331918605","F"
"1795","-74.0050380025848","40.71987033253544","A-C-E"
"1796","-73.99250576946416","40.742880522097344","F-M"
"1797","-73.99248905245291","40.74265980170086","F-M"
"1798","-73.99318830748636","40.74297702316597","F-M"
"1799","-74.0049989993124","40.72070433449497","A-C-E"
"1800","-74.00013799964242","40.71830433210465","4-6-6 Express-J-Z-N-Q-R"
"1801","-74.0017890012987","40.719186332693724","4-6-6 Express-J-Z-N-Q-R"
"1802","-74.00193000043974","40.71958533340109","4-6-6 Express-J-Z-N-Q-R"
"1803","-74.00082599874","40.71850633203994","4-6-6 Express-J-Z-N-Q-R"
"1804","-74.00651799937427","40.722878332814915","1"
"1805","-74.0043259985457","40.72559533316611","A-C-E"
"1806","-74.00568100113814","40.727840331672155","1"
"1807","-74.00518800134662","40.728472332332515","1"
"1808","-73.99739699927558","40.72246833245515","4-6-6 Express"
"1809","-73.99760100010565","40.72420733343949","N-R"
"1810","-73.9963869984433","40.72549933352689","4-5-6-6 Express-B-D-F-M"
"1811","-73.99482900016761","40.72595833452675","4-5-6-6 Express-B-D-F-M"
"1812","-73.99436700124157","40.725755332791216","4-6-6 Express"
"1813","-73.99129799954842","40.723950334773626","F"
"1814","-73.99263100186475","40.73060233307658","N-R"
"1815","-73.99221599966906","40.730578333427104","N-R"
"1816","-74.00314699999039","40.73351533442107","1"
"1817","-74.00300599784315","40.73365233370745","1"
"1818","-74.00112700061403","40.731091332986935","A-C-E-B-D-F-M"
"1819","-73.99252900034459","40.73072733408574","N-R"
"1820","-73.99001399909767","40.71390633441334","F"
"1821","-73.98844599788634","40.718358331702134","F-J-M-Z"
"1822","-73.98719500094403","40.71841433283959","F-J-M-Z"
"1823","-74.00019199800848","40.73307233286547","A-C-E-B-D-F-M"
"1824","-74.00942652410899","40.71553928139148","1-2-3"
"1825","-73.99387676739393","40.71826568823115","B-D"
"1826","-73.99525019614991","40.67933389977143","F-G"
"1827","-73.9941286102043","40.68091574772535","F-G"
"1828","-73.99148200203703","40.685596332990485","F-G"
"1829","-73.99040000002738","40.68662533432241","F-G"
"1830","-73.99269217332747","40.69444260307423","2-3-4-5-N-R"
"1831","-73.99303300203387","40.69765133278821","2-3"
"1832","-73.98330487576897","40.67730130274098","D-N-R"
"1833","-73.97565500211446","40.6808723321935","2-3-4"
"1834","-73.98612936680448","40.69212426175417","N-R"
"1835","-73.98543499838343","40.69093133231861","2-3"
"1836","-73.98421499969432","40.69004933228474","2-3"
"1837","-73.9852179252152","40.69207585973474","N-R"
"1838","-73.98239904344699","40.69152795035625","B-D-N-Q-R"
"1839","-73.9784730010839","40.68382833355338","2-3-4-5-B-D-N-Q-R"
"1840","-73.98741858724317","40.69230641026309","A-C-F"
"1841","-73.97281389717168","40.677439573494745","B-Q"
"1842","-73.95903500393445","40.67054563371069","2-3-4-5-S"
"1843","-73.95773960088057","40.670472329605225","2-3-4-5-S"
"1844","-73.95781102834134","40.674704623067235","S"
"1845","-73.98153071598597","40.68986471521168","B-D-N-Q-R"
"1846","-73.9914011492386","40.69942715775873","A-C"
"1847","-73.82057673454099","40.58516585800649","A-S"
"1848","-73.99014068189547","40.692560191483444","2-3-4-5-N-R"
"1849","-73.99940499924149","40.738585332726984","1-2-3-L-F-M"
"1850","-74.00238899990333","40.73955033390937","A-C-E-L"
"1851","-74.00218500153655","40.74059833342835","A-C-E-L"
"1852","-74.00171500140168","40.74123533237953","A-C-E-L"
"1853","-74.00793300191638","40.71040033197127","2-3-4-5-A-C-J-Z"
"1854","-74.00776599933762","40.71271233328887","2-3-A-C-E"
"1855","-73.99836499797416","40.745102333052586","A-C-E"
"1856","-73.99707900031402","40.73737033180663","1-2-3-L-F-M"
"1857","-73.99697000064009","40.73751933427389","1-2-3-L-F-M"
"1858","-73.99650799803823","40.73731633295543","1-2-3-L-F-M"
"1859","-73.99612099816895","40.73871833393452","1-2-3-L-F-M"
"1860","-73.99563199944407","40.73867833342327","1-2-3-L-F-M"
"1861","-73.88953956908084","40.712082086207474","M"
"1862","-73.99096399829878","40.73477233365782","4-5-6-6 Express-L-N-Q-R"
"1863","-73.99060299803247","40.736339333419984","4-5-6-6 Express-L-N-Q-R"
"1864","-73.99810500165535","40.7410813327019","1-2"
"1865","-73.99757999932385","40.74101533375326","1-2"
"1866","-73.99602299789858","40.7388383342381","1-2-3-L-F-M"
"1867","-73.99785200012928","40.74581433441912","A-C-E"
"1868","-74.00704999938652","40.71308633206357","N-R"
"1869","-74.00669699920628","40.713521331440944","N-R"
"1870","-73.99727100112264","40.74653533404411","A-C-E"
"1871","-73.99590099942215","40.74401733191538","1-2"
"1872","-73.99238300135022","40.742825332699404","F-M"
"1873","-73.99355499941935","40.74659433300199","1-2"
"1874","-73.99351000166554","40.74739233339813","1-2"
"1875","-73.99089900061567","40.75098233333763","1-2-3"
"1876","-73.99418099862558","40.751539334531664","A-C-E"
"1877","-73.99353800125611","40.751432332651085","A-C-E"
"1878","-73.99370099953039","40.75217833309768","A-C-E"
"1879","-73.9932559985106","40.75305333277013","A-C-E"
"1880","-73.99274199933298","40.75268933175387","A-C-E"
"1881","-73.99057600101935","40.755801332808176","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1882","-73.98967200103036","40.734248334345935","4-5-6-6 Express-L-N-Q-R"
"1883","-73.98704100164244","40.733134334075274","L"
"1884","-73.98654800208995","40.733122333262926","L"
"1885","-73.9821450005243","40.73148333231497","L"
"1886","-73.9892010008046","40.74066333186221","N-R"
"1887","-74.00858400090821","40.714313333490644","2-3-A-C-E"
"1888","-74.00932800061933","40.715736332209566","1-2-3"
"1889","-74.00842799941547","40.714539332479234","2-3-A-C-E"
"1890","-74.00798900009079","40.71509933284534","2-3-A-C-E"
"1891","-74.00705800052678","40.71925133274666","1"
"1892","-74.0069250009206","40.719888333687784","1"
"1893","-74.006408998874","40.70947533204081","2-3-4-5-A-C-J-Z"
"1894","-73.98891900007523","40.741134334304974","N-R"
"1895","-73.9863430008432","40.739984333818455","4-6-6 Express"
"1896","-73.98895400132842","40.74531233356337","N-R"
"1897","-73.98854199770837","40.74529033297685","N-R"
"1898","-73.98430199937809","40.74335133472376","4-6-6 Express"
"1899","-73.98380600021046","40.74312833445071","4-6-6 Express"
"1900","-73.98373799992333","40.743257333082056","4-6-6 Express"
"1901","-73.98210299845005","40.74564133434572","4-6-6 Express"
"1902","-73.98188200041959","40.74663233302333","4-6-6 Express"
"1903","-73.98828799938438","40.7484773336134","B-D-F-M-N-Q-R"
"1904","-73.98816900057454","40.74983233271503","B-D-F-M-N-Q-R"
